index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
309,,,Asmodeus,S_DEMON,49,12,-7,90,20,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_CLAW,AD_PHYS,4,4)","ATTK(AT_MAGC,AD_COLD,6,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,500,MS_BRIBE,MZ_HUGE,MR_FIRE|MR_COLD|MR_POISON,,M1_FLY|M1_HUMANOID|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_WANTSAMUL|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,53,53,2980,
310,,,Demogorgon,S_DEMON,50,15,-8,95,-20,G_NOCORPSE|G_NOGEN|G_HELL|G_UNIQ|0,"ATTK(AT_MAGC,AD_SPEL,8,6)","ATTK(AT_STNG,AD_DRLI,1,4)","ATTK(AT_CLAW,AD_DISE,1,6)","ATTK(AT_CLAW,AD_DISE,1,6)",NO_ATTK,NO_ATTK,1500,500,MS_GROWL,MZ_HUGE,MR_FIRE|MR_POISON,,M1_FLY|M1_NOHANDS|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY,M3_WANTSAMUL|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,57,29,3197,
311,,,Death,S_DEMON,30,12,-5,100,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_TUCH,AD_DETH,8,8)","ATTK(AT_TUCH,AD_DETH,8,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,1,MS_RIDER,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,,M1_FLY|M1_HUMANOID|M1_REGEN|M1_SEE_INVIS|M1_TPORT_CNTRL,M2_NOPOLY|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_DISPLACES,13,-,-,-,34,34,1311,M1_TPORT_CNTRL=100
312,,,Pestilence,S_DEMON,30,12,-5,100,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_TUCH,AD_PEST,8,8)","ATTK(AT_TUCH,AD_PEST,8,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,1,MS_RIDER,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,,M1_FLY|M1_HUMANOID|M1_REGEN|M1_SEE_INVIS|M1_TPORT_CNTRL,M2_NOPOLY|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_DISPLACES,13,-,-,-,34,34,1311,M1_TPORT_CNTRL=100
313,,,Famine,S_DEMON,30,12,-5,100,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_TUCH,AD_FAMN,8,8)","ATTK(AT_TUCH,AD_FAMN,8,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,1,MS_RIDER,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_ELEC|MR_POISON|MR_STONE,,M1_FLY|M1_HUMANOID|M1_REGEN|M1_SEE_INVIS|M1_TPORT_CNTRL,M2_NOPOLY|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_DISPLACES,13,-,-,-,34,34,1311,M1_TPORT_CNTRL=100
314,,,djinni,S_DEMON,7,12,4,30,0,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,400,MS_DJINNI,MZ_MEDIUM,MR_POISON|MR_STONE,,M1_FLY|M1_HUMANOID|M1_POIS,M2_NOPOLY|M2_STALK|M2_COLLECT,M3_INFRAVISIBLE,11,-,-,-,8,8,55,
315,,,jellyfish,S_EEL,3,3,6,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_STNG,AD_DRST,3,3)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,80,20,MS_SILENT,MZ_SMALL,MR_POISON,MR_POISON,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_POIS,M2_HOSTILE,,4,-,-,-,5,5,19,MR_POISON=20
316,,,piranha,S_EEL,5,18,4,0,0,G_GENO|G_SGROUP|G_NOGEN|0,"ATTK(AT_BITE,AD_PHYS,2,6)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,60,30,MS_SILENT,MZ_SMALL,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE,,1,-,-,-,7,7,29,
317,,,shark,S_EEL,7,12,2,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_BITE,AD_PHYS,5,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,500,350,MS_SILENT,MZ_LARGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE,,7,-,-,-,9,9,62,
318,,,giant eel,S_EEL,5,9,-1,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_BITE,AD_PHYS,3,6)","ATTK(AT_TUCH,AD_WRAP,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,250,MS_SILENT,MZ_HUGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_SLITHY|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE,M3_INFRAVISIBLE,6,-,-,-,7,7,1050,
319,,,electric eel,S_EEL,7,10,-3,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_BITE,AD_ELEC,4,6)","ATTK(AT_TUCH,AD_WRAP,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,250,MS_SILENT,MZ_HUGE,MR_ELEC,MR_ELEC,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_SLITHY|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE,M3_INFRAVISIBLE,12,-,-,-,10,10,1101,MR_ELEC=47
320,,,kraken,S_EEL,20,3,6,0,-3,G_GENO|G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_HUGS,AD_WRAP,2,6)","ATTK(AT_BITE,AD_PHYS,5,4)",NO_ATTK,NO_ATTK,1800,1000,MS_SILENT,MZ_HUGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_NOPOLY|M2_HOSTILE|M2_STRONG,M3_INFRAVISIBLE,1,-,-,-,22,22,1474,
321,,,newt,S_LIZARD,0,6,8,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,20,MS_SILENT,MZ_TINY,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,11,-,-,-,1,1,1,
322,,,gecko,S_LIZARD,1,6,8,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,20,MS_SQEEK,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,2,-,-,-,2,2,2,
323,,,iguana,S_LIZARD,2,6,7,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,30,30,MS_SILENT,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,3,3,5,
324,,,baby crocodile,S_LIZARD,3,6,7,0,0,G_GENO|0,"ATTK(AT_BITE,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,200,MS_CHIRP,MZ_MEDIUM,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,4,4,10,
325,,,lizard,S_LIZARD,5,6,6,10,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,40,MS_SILENT,MZ_TINY,MR_STONE,MR_STONE,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,2,-,-,-,6,6,26,MR_STONE=100
326,,,chameleon,S_LIZARD,6,5,6,10,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,4,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,100,100,MS_SILENT,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_NOPOLY|M2_SHAPESHIFTER|M2_HOSTILE,,3,-,-,-,7,7,37,
327,,,crocodile,S_LIZARD,6,9,5,0,0,G_GENO|1,"ATTK(AT_BITE,AD_PHYS,4,2)","ATTK(AT_CLAW,AD_PHYS,1,12)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_BELLOW,MZ_LARGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,,3,-,-,-,7,7,37,
328,,,salamander,S_LIZARD,8,12,-1,0,-9,G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,2,8)","ATTK(AT_TUCH,AD_FIRE,1,6)","ATTK(AT_HUGS,AD_PHYS,2,6)","ATTK(AT_HUGS,AD_FIRE,3,6)",NO_ATTK,NO_ATTK,1500,400,MS_MUMBLE,MZ_MEDIUM,MR_FIRE|MR_SLEEP,MR_FIRE,M1_HUMANOID|M1_SLITHY|M1_THICK_HIDE|M1_POIS,M2_HOSTILE|M2_STALK|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,9,-,-,-,12,12,127,MR_FIRE=53
329,,,long worm tail,S_WORM_TAIL,0,0,0,0,0,G_NOCORPSE|G_NOGEN|G_UNIQ|0,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_TINY,,,,M2_NOPOLY,,3,-,-,-,1,1,8,
330,,,archeologist,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
331,,,barbarian,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
332,caveman,cavewoman,cave dweller,S_HUMAN,10,12,10,0,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,156,
333,,,healer,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,156,
334,,,knight,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
335,,,monk,S_HUMAN,10,12,10,2,0,G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_KICK,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,11,11,151,
336,priest,priestess,cleric,S_HUMAN,10,12,10,2,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,156,
337,,,ranger,S_HUMAN,10,12,10,2,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,156,
338,,,rogue,S_HUMAN,10,12,10,1,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
339,,,samurai,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
340,,,tourist,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
341,,,valkyrie,S_HUMAN,10,12,10,1,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_COLD,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,-,-,12,12,161,
342,,,wizard,S_HUMAN,10,12,10,3,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,-,-,12,12,156,
343,,,Lord Carnarvon,S_HUMAN,20,15,0,90,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_MAGC,AD_SPEL,4,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,536,
344,,,Pelias,S_HUMAN,20,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,511,
345,,,Shaman Karnov,S_HUMAN,20,15,0,90,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_MAGC,AD_CLRC,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,516,
346,,,Hippocrates,S_HUMAN,20,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_CLRC,3,8)","ATTK(AT_MAGC,AD_CLRC,3,8)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,26,26,566,
347,,,King Arthur,S_HUMAN,20,15,0,90,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,511,
348,,,Grand Master,S_HUMAN,25,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_CLAW,AD_PHYS,4,10)","ATTK(AT_KICK,AD_PHYS,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)",NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_FIRE|MR_SLEEP|MR_ELEC|MR_POISON,,M1_HUMANOID|M1_SEE_INVIS|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PEACEFUL|M2_NASTY|M2_STRONG|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,0,-,-,-,30,30,956,
349,,,Arch Priest,S_HUMAN,25,15,7,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_KICK,AD_PHYS,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)","ATTK(AT_MAGC,AD_CLRC,2,8)",NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_FIRE|MR_SLEEP|MR_ELEC|MR_POISON,,M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,15,-,-,-,30,30,779,
350,,,Orion,S_HUMAN,20,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_MAGC,AD_SPEL,4,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2200,700,MS_LEADER,MZ_HUGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_HUMANOID|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISION|M3_INFRAVISIBLE,5,-,-,-,24,24,536,
351,,,Master of Thieves,S_HUMAN,20,15,0,90,-20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_CLAW,AD_SAMU,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PEACEFUL|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,511,
352,,,Lord Sato,S_HUMAN,20,15,0,90,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,511,
353,,,Twoflower,S_HUMAN,20,15,10,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,15,-,-,-,22,22,479,
354,,,Norn,S_HUMAN,20,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_WEAP,AD_PHYS,4,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1800,550,MS_LEADER,MZ_HUGE,MR_COLD,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,-,-,24,24,511,
355,,,Neferet the Green,S_HUMAN,20,15,0,90,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,4,10)","ATTK(AT_MAGC,AD_SPEL,2,8)","ATTK(AT_MAGC,AD_SPEL,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,2,-,-,-,25,25,546,
356,,,Minion of Huhetotl,S_DEMON,16,12,-2,75,-14,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,8,4)","ATTK(AT_WEAP,AD_PHYS,4,6)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_SAMU,2,6)",NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_LARGE,MR_FIRE|MR_POISON|MR_STONE,,M1_FLY|M1_SEE_INVIS|M1_POIS,M2_NOPOLY|M2_DEMON|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISION|M3_INFRAVISIBLE,9,-,-,-,23,23,521,
357,,,Thoth Amon,S_HUMAN,16,12,0,10,-14,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_SAMU,1,4)",NO_ATTK,NO_ATTK,1450,400,MS_NEMESIS,MZ_MEDIUM,MR_POISON|MR_STONE,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,5,-,-,-,22,22,499,
